Code,Description,Type,Package/Line_Level,Gross charge,Discounted cash price,De-identified min contracted rate,De-identified max contracted rate,Derived contracted rate,AETNA-Commercial HMO/POS,AETNA-Commercial PPO/Open Access,AETNA-Medicare Advantage HMO,CONNECTICARE-Commercial HMO/POS,EMBLEMHEALTH-Commercial HMO/POS,EMBLEMHEALTH-Medicare Advantage HMO,EMBLEMHEALTH-Commercial PPO/Open Access,BLUE CROSS-Commercial HMO/POS,BLUE CROSS-Commercial PPO/Open Access,BLUE CROSS-Medicare Advantage HMO,HandM-Commercial HMO/POS,HEALTHFIRST-Commercial HMO/POS,BLUE CROSS-Medicaid HMO,UNITED HEALTHCARE-Commercial HMO/POS,UNITED HEALTHCARE-Medicare Advantage HMO,INTEGRATED HEALTH-Commercial HMO/POS,MOLINA-Medicaid HMO,TUFTS HEALTH-Commercial HMO/POS,UNITED HEALTHCARE-Commercial PPO/Open Access,UNITED HEALTHCARE-Medicaid HMO
73723,MRI SCAN OF LEG JOINT BEFORE AND AFTER CONTRAST,Outpatient,Package,8002.00,8002,441.94,500.00,470.97,N/A,N/A,441.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74018,"X-RAY OF ABDOMEN, 1 VIEW",Outpatient,Line,512.33,512.33,12.97,495.00,237.13,495.00,193.05,N/A,N/A,N/A,N/A,N/A,247.50,N/A,N/A,N/A,12.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74018,"X-RAY OF ABDOMEN, 1 VIEW",Outpatient,Package,510.99,510.99,12.97,495.00,237.13,495.00,193.05,N/A,N/A,N/A,N/A,N/A,247.50,N/A,N/A,N/A,12.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74019,"X-RAY OF ABDOMEN, 2 VIEWS",Outpatient,Line,667.23,667.23,15.00,15.00,15.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74019,"X-RAY OF ABDOMEN, 2 VIEWS",Outpatient,Package,667.23,667.23,15.00,15.00,15.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74150,CT SCAN OF ABDOMEN WITHOUT CONTRAST,Outpatient,Line,2864.00,2864,1432.00,1432.00,1432.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1432.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74150,CT SCAN OF ABDOMEN WITHOUT CONTRAST,Outpatient,Package,2864.00,2864,1432.00,1432.00,1432.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1432.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74160,CT SCAN OF ABDOMEN WITH CONTRAST,Outpatient,Line,3602.70,3602.7,213.87,213.87,213.87,N/A,N/A,213.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74160,CT SCAN OF ABDOMEN WITH CONTRAST,Outpatient,Package,3602.70,3602.7,213.87,213.87,213.87,N/A,N/A,213.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74175,CT SCAN OF BLOOD VESSELS OF ABDOMEN WITH CONTRAST,Outpatient,Line,4723.48,4723.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74175,CT SCAN OF BLOOD VESSELS OF ABDOMEN WITH CONTRAST,Outpatient,Package,4723.48,4723.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74176,CT SCAN OF ABDOMEN AND PELVIS WITHOUT CONTRAST,Outpatient,Line,5898.60,5898.6,58.39,2874.51,1377.14,2242.11,N/A,276.24,N/A,N/A,N/A,N/A,2874.50,2874.51,264.33,N/A,276.14,58.39,2150.86,N/A,N/A,N/A,N/A,N/A,N/A
74176,CT SCAN OF ABDOMEN AND PELVIS WITHOUT CONTRAST,Outpatient,Package,5898.60,5898.6,58.39,2874.51,1377.14,2242.11,N/A,276.24,N/A,N/A,N/A,N/A,2874.50,2874.51,264.33,N/A,276.14,58.39,2150.86,N/A,N/A,N/A,N/A,N/A,N/A
74177,CT SCAN OF ABDOMEN AND PELVIS WITH CONTRAST,Outpatient,Line,6955.00,6955,354.93,6761.00,2150.23,2729.08,6761.00,441.94,N/A,N/A,N/A,N/A,3450.70,N/A,423.03,N/A,1325.82,N/A,1715.37,N/A,N/A,N/A,N/A,N/A,354.93
74177,CT SCAN OF ABDOMEN AND PELVIS WITH CONTRAST,Outpatient,Package,6955.00,6955,354.93,6761.00,2150.23,2729.08,6761.00,441.94,N/A,N/A,N/A,N/A,3450.70,N/A,423.03,N/A,1325.82,N/A,1715.37,N/A,N/A,N/A,N/A,N/A,354.93
74178,CT SCAN OF ABDOMEN AND PELVIS BEFORE AND AFTER CONTRAST,Outpatient,Line,9753.53,9753.53,136.74,4741.00,1197.10,N/A,N/A,441.94,N/A,N/A,N/A,N/A,4741.00,N/A,423.03,N/A,242.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,136.74
74178,CT SCAN OF ABDOMEN AND PELVIS BEFORE AND AFTER CONTRAST,Outpatient,Package,9753.53,9753.53,136.74,4741.00,1197.10,N/A,N/A,441.94,N/A,N/A,N/A,N/A,4741.00,N/A,423.03,N/A,242.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,136.74
74181,MRI SCAN OF ABDOMEN WITHOUT CONTRAST,Outpatient,Line,5520.88,5520.88,384.88,384.88,384.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,384.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74181,MRI SCAN OF ABDOMEN WITHOUT CONTRAST,Outpatient,Package,5520.88,5520.88,384.88,384.88,384.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,384.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74183,MRI SCAN OF ABDOMEN BEFORE AND AFTER CONTRAST,Outpatient,Line,8010.65,8010.65,423.03,2462.05,1023.96,N/A,N/A,441.94,N/A,N/A,N/A,N/A,N/A,N/A,423.03,N/A,768.80,N/A,2462.05,N/A,N/A,N/A,N/A,N/A,N/A
74183,MRI SCAN OF ABDOMEN BEFORE AND AFTER CONTRAST,Outpatient,Package,8010.65,8010.65,423.03,2462.05,1023.96,N/A,N/A,441.94,N/A,N/A,N/A,N/A,N/A,N/A,423.03,N/A,768.80,N/A,2462.05,N/A,N/A,N/A,N/A,N/A,N/A
74230,IMAGING FOR EVALUATION OF SWALLOWING FUNCTION,Outpatient,Line,829.36,829.36,20.00,20.00,20.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74230,IMAGING FOR EVALUATION OF SWALLOWING FUNCTION,Outpatient,Package,829.36,829.36,20.00,20.00,20.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74240,SINGLE CONTRAST X-RAY OF UPPER DIGESTIVE TRACT,Outpatient,Line,1126.00,1126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74240,SINGLE CONTRAST X-RAY OF UPPER DIGESTIVE TRACT,Outpatient,Package,1126.00,1126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74455,REVIEW BY RADIOLOGIST OF URINARY BLADDER AND URETHRA IMAGES WITH CONTRAST AND AFTER PASSING URINE,Outpatient,Line,991.90,991.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74455,REVIEW BY RADIOLOGIST OF URINARY BLADDER AND URETHRA IMAGES WITH CONTRAST AND AFTER PASSING URINE,Outpatient,Package,4162.10,4162.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76536,ULTRASOUND SCAN OF HEAD AND NECK SOFT TISSUE,Outpatient,Line,841.05,841.05,37.55,931.50,340.66,N/A,N/A,128.71,N/A,N/A,N/A,N/A,414.13,407.01,125.07,N/A,37.55,N/A,931.50,N/A,N/A,N/A,N/A,N/A,N/A
76536,ULTRASOUND SCAN OF HEAD AND NECK SOFT TISSUE,Outpatient,Package,841.05,841.05,37.55,931.50,340.66,N/A,N/A,128.71,N/A,N/A,N/A,N/A,414.13,407.01,125.07,N/A,37.55,N/A,931.50,N/A,N/A,N/A,N/A,N/A,N/A
76641,COMPLETE ULTRASOUND SCAN OF 1 BREAST,Outpatient,Line,751.36,751.36,27.60,1599.00,388.56,301.70,289.33,130.66,N/A,N/A,N/A,N/A,723.00,361.50,361.50,N/A,63.14,27.60,1599.00,N/A,N/A,N/A,N/A,N/A,28.14
76641,COMPLETE ULTRASOUND SCAN OF 1 BREAST,Outpatient,Package,751.27,751.27,27.60,1599.00,388.56,301.70,289.33,130.66,N/A,N/A,N/A,N/A,723.00,361.50,361.50,N/A,63.14,27.60,1599.00,N/A,N/A,N/A,N/A,N/A,28.14
76642,LIMITED ULTRASOUND SCAN OF 1 BREAST,Outpatient,Line,723.00,723,41.53,602.25,335.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,361.50,N/A,N/A,N/A,41.53,N/A,602.25,N/A,N/A,N/A,N/A,N/A,N/A
76642,LIMITED ULTRASOUND SCAN OF 1 BREAST,Outpatient,Package,3779.70,3779.7,41.53,602.25,335.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,361.50,N/A,N/A,N/A,41.53,N/A,602.25,N/A,N/A,N/A,N/A,N/A,N/A
76700,COMPLETE ULTRASOUND SCAN OF ABDOMEN,Outpatient,Line,1302.48,1302.48,60.00,974.25,353.82,515.97,505.84,130.66,N/A,N/A,129.29,N/A,643.06,632.00,125.49,N/A,69.72,N/A,974.25,N/A,N/A,105.69,N/A,N/A,60.00
76700,COMPLETE ULTRASOUND SCAN OF ABDOMEN,Outpatient,Package,1302.48,1302.48,60.00,974.25,353.82,515.97,505.84,130.66,N/A,N/A,129.29,N/A,643.06,632.00,125.49,N/A,69.72,N/A,974.25,N/A,N/A,105.69,N/A,N/A,60.00
76705,LIMITED ULTRASOUND SCAN OF ABDOMEN,Outpatient,Line,1095.07,1095.07,110.11,849.75,499.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,537.50,N/A,N/A,N/A,110.11,N/A,849.75,N/A,N/A,N/A,N/A,N/A,N/A
76705,LIMITED ULTRASOUND SCAN OF ABDOMEN,Outpatient,Package,1095.07,1095.07,110.11,849.75,499.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,537.50,N/A,N/A,N/A,110.11,N/A,849.75,N/A,N/A,N/A,N/A,N/A,N/A
76770,COMPLETE ULTRASOUND SCAN BEHIND ABDOMINAL CAVITY,Outpatient,Line,1083.34,1083.34,60.00,988.50,322.14,412.23,N/A,130.66,N/A,79.72,N/A,N/A,528.50,125.07,N/A,N/A,252.44,N/A,988.50,N/A,N/A,N/A,N/A,N/A,60.00
76770,COMPLETE ULTRASOUND SCAN BEHIND ABDOMINAL CAVITY,Outpatient,Package,1083.34,1083.34,60.00,988.50,322.14,412.23,N/A,130.66,N/A,79.72,N/A,N/A,528.50,125.07,N/A,N/A,252.44,N/A,988.50,N/A,N/A,N/A,N/A,N/A,60.00
76805,"ULTRASOUND SCAN OF PREGNANT UTERUS (14 WEEKS OR MORE), SINGLE OR FIRST FETUS",Outpatient,Line,1234.23,1234.23,135.23,135.23,135.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,135.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76805,"ULTRASOUND SCAN OF PREGNANT UTERUS (14 WEEKS OR MORE), SINGLE OR FIRST FETUS",Outpatient,Package,1234.23,1234.23,135.23,135.23,135.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,135.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76815,LIMITED ULTRASOUND OF PREGNANT UTERUS,Outpatient,Line,707.25,707.25,132.18,298.69,215.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132.18,N/A,298.69,N/A,N/A,N/A,N/A,N/A,N/A
76815,LIMITED ULTRASOUND OF PREGNANT UTERUS,Outpatient,Package,4736.85,4736.85,132.18,298.69,215.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132.18,N/A,298.69,N/A,N/A,N/A,N/A,N/A,N/A
76817,VAGINAL ULTRASOUND OF PREGNANT UTERUS,Outpatient,Line,486.00,486,137.85,137.85,137.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,137.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76817,VAGINAL ULTRASOUND OF PREGNANT UTERUS,Outpatient,Package,486.00,486,137.85,137.85,137.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,137.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76830,"ULTRASOUND SCAN OF UTERUS, OVARIES, TUBES, CERVIX AND PELVIC AREA THROUGH VAGINA",Outpatient,Line,941.20,941.2,80.05,1089.50,420.61,N/A,356.85,N/A,N/A,N/A,N/A,N/A,1089.50,457.50,N/A,N/A,166.59,N/A,373.18,N/A,N/A,80.05,N/A,N/A,N/A
76830,"ULTRASOUND SCAN OF UTERUS, OVARIES, TUBES, CERVIX AND PELVIC AREA THROUGH VAGINA",Outpatient,Package,941.20,941.2,80.05,1089.50,420.61,N/A,356.85,N/A,N/A,N/A,N/A,N/A,1089.50,457.50,N/A,N/A,166.59,N/A,373.18,N/A,N/A,80.05,N/A,N/A,N/A
76856,COMPLETE ULTRASOUND SCAN OF PELVIS,Outpatient,Line,978.08,978.08,36.54,1039.50,415.90,N/A,N/A,282.21,N/A,36.54,N/A,N/A,1039.50,N/A,342.66,N/A,723.74,N/A,767.74,N/A,N/A,79.83,N/A,N/A,55.00
76856,COMPLETE ULTRASOUND SCAN OF PELVIS,Outpatient,Package,978.08,978.08,36.54,1039.50,415.90,N/A,N/A,282.21,N/A,36.54,N/A,N/A,1039.50,N/A,342.66,N/A,723.74,N/A,767.74,N/A,N/A,79.83,N/A,N/A,55.00
76857,LIMITED ULTRASOUND SCAN OF PELVIS,Outpatient,Line,1153.64,1153.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76857,LIMITED ULTRASOUND SCAN OF PELVIS,Outpatient,Package,1153.64,1153.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76870,ULTRASOUND SCAN OF SCROTUM,Outpatient,Line,904.45,904.45,47.20,1076.25,561.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.20,N/A,1076.25,N/A,N/A,N/A,N/A,N/A,N/A
76870,ULTRASOUND SCAN OF SCROTUM,Outpatient,Package,904.45,904.45,47.20,1076.25,561.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.20,N/A,1076.25,N/A,N/A,N/A,N/A,N/A,N/A
76881,COMPLETE ULTRASOUND SCAN OF JOINT,Outpatient,Line,811.45,811.45,125.07,125.07,125.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,125.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76881,COMPLETE ULTRASOUND SCAN OF JOINT,Outpatient,Package,811.45,811.45,125.07,125.07,125.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,125.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76882,LIMITED ULTRASOUND SCAN OF JOINT OR OTHER EXTREMITY STRUCTURE LACKING BLOOD VESSELS,Outpatient,Line,816.94,816.94,9.87,392.00,177.51,N/A,N/A,130.66,N/A,N/A,N/A,N/A,N/A,392.00,N/A,N/A,9.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76882,LIMITED ULTRASOUND SCAN OF JOINT OR OTHER EXTREMITY STRUCTURE LACKING BLOOD VESSELS,Outpatient,Package,816.94,816.94,9.87,392.00,177.51,N/A,N/A,130.66,N/A,N/A,N/A,N/A,N/A,392.00,N/A,N/A,9.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77063,SCREENING 3D BREAST MAMMOGRAPHY,Outpatient,Line,127.18,127.18,8.59,123.00,53.93,61.50,123.00,29.63,N/A,122.63,N/A,N/A,61.98,61.50,61.50,N/A,12.86,8.59,49.20,N/A,N/A,44.61,N/A,N/A,10.11
77065,DIAGNOSTIC MAMMOGRAPHY OF 1 BREAST,Outpatient,Line,1149.38,1149.38,58.20,625.50,353.04,564.00,445.66,111.40,N/A,N/A,N/A,N/A,625.50,N/A,564.00,N/A,102.54,N/A,58.20,N/A,N/A,N/A,N/A,N/A,N/A
77066,DIAGNOSTIC MAMMOGRAPHY OF BOTH BREASTS,Outpatient,Line,1490.35,1490.35,110.30,715.50,277.39,N/A,N/A,141.87,N/A,N/A,N/A,N/A,715.50,N/A,141.87,N/A,110.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77067,SCREENING MAMMOGRAPHY,Outpatient,Line,1280.86,1280.86,49.47,1241.00,497.32,620.50,1241.00,117.32,N/A,1237.36,N/A,N/A,682.00,682.00,620.50,N/A,97.78,49.47,496.40,N/A,N/A,65.35,N/A,N/A,58.20
77080,"DXA BONE DENSITY MEASUREMENT OF HIP, PELVIS, SPINE",Outpatient,Line,1669.38,1669.38,60.00,1620.00,569.83,810.00,1620.00,130.66,N/A,N/A,N/A,N/A,824.18,810.00,125.63,N/A,100.00,N/A,648.00,N/A,N/A,N/A,N/A,N/A,60.00
77080,"DXA BONE DENSITY MEASUREMENT OF HIP, PELVIS, SPINE",Outpatient,Package,1669.38,1669.38,60.00,1620.00,569.83,810.00,1620.00,130.66,N/A,N/A,N/A,N/A,824.18,810.00,125.63,N/A,100.00,N/A,648.00,N/A,N/A,N/A,N/A,N/A,60.00
78014,NUCLEAR MEDICINE STUDY OF THYROID AND THYROID FUNCTION,Outpatient,Line,820.00,820,306.68,306.68,306.68,N/A,306.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78014,NUCLEAR MEDICINE STUDY OF THYROID AND THYROID FUNCTION,Outpatient,Package,820.00,820,306.68,306.68,306.68,N/A,306.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78226,NUCLEAR MEDICINE STUDY OF LIVER AND BILE DUCT SYSTEM,Outpatient,Line,1212.30,1212.3,566.50,566.50,566.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,566.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78226,NUCLEAR MEDICINE STUDY OF LIVER AND BILE DUCT SYSTEM,Outpatient,Package,23479.80,23479.8,566.50,566.50,566.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,566.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78306,NUCLEAR MEDICINE STUDY OF BONE AND/OR JOINT WHOLE BODY,Outpatient,Line,2523.53,2523.53,567.12,567.12,567.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,567.12,N/A,N/A,N/A,N/A,N/A,N/A
78306,NUCLEAR MEDICINE STUDY OF BONE AND/OR JOINT WHOLE BODY,Outpatient,Package,2663.53,2663.53,567.12,567.12,567.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,567.12,N/A,N/A,N/A,N/A,N/A,N/A
78315,NUCLEAR MEDICINE STUDY OF BONE TAKEN AT DIFFERENT TIMES,Outpatient,Line,2550.00,2550,80.00,80.00,80.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78315,NUCLEAR MEDICINE STUDY OF BONE TAKEN AT DIFFERENT TIMES,Outpatient,Package,2690.00,2690,80.00,80.00,80.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78580,NUCLEAR MEDICINE STUDY OF LUNG CIRCULATION,Outpatient,Line,2991.15,2991.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78580,NUCLEAR MEDICINE STUDY OF LUNG CIRCULATION,Outpatient,Package,2991.15,2991.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78582,NUCLEAR MEDICINE STUDY OF LUNG VENTILATION AND CIRCULATION,Outpatient,Line,2785.00,2785,1041.59,1041.59,1041.59,1041.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78582,NUCLEAR MEDICINE STUDY OF LUNG VENTILATION AND CIRCULATION,Outpatient,Package,3782.00,3782,1041.59,1041.59,1041.59,1041.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78708,"NUCLEAR MEDICINE STUDY OF KIDNEY, BLOOD, FLOW, AND FUNCTION WITH DRUG ADMINISTRATION",Outpatient,Line,2336.90,2336.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
78708,"NUCLEAR MEDICINE STUDY OF KIDNEY, BLOOD, FLOW, AND FUNCTION WITH DRUG ADMINISTRATION",Outpatient,Package,2507.80,2507.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80048,"BLOOD TEST, BASIC GROUP OF BLOOD CHEMICALS (CALCIUM, TOTAL)",Outpatient,Line,113.80,113.8,5.55,245.41,90.43,68.28,N/A,8.46,N/A,N/A,N/A,N/A,5.55,N/A,N/A,N/A,208.71,6.16,245.41,N/A,N/A,N/A,N/A,N/A,N/A
80051,"BLOOD TEST PANEL FOR ELECTROLYTES (SODIUM POTASSIUM, CHLORIDE, CARBON DIOXIDE)",Outpatient,Line,131.60,131.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80053,"BLOOD TEST, COMPREHENSIVE GROUP OF BLOOD CHEMICALS",Outpatient,Line,143.50,143.5,8.50,432.00,66.27,73.73,140.00,10.56,N/A,34.31,N/A,N/A,16.00,9.81,N/A,N/A,11.93,8.50,432.00,10.56,N/A,26.08,N/A,N/A,21.73
80061,"BLOOD TEST, LIPIDS (CHOLESTEROL AND TRIGLYCERIDES)",Outpatient,Line,179.81,179.81,6.61,199.50,44.40,51.49,N/A,13.39,N/A,N/A,N/A,N/A,N/A,N/A,13.39,N/A,6.61,N/A,199.50,13.39,N/A,N/A,N/A,N/A,13.04
80069,KIDNEY FUNCTION BLOOD TEST PANEL,Outpatient,Line,132.02,132.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80074,ACUTE HEPATITIS PANEL,Outpatient,Line,260.00,260,38.84,254.65,146.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.84,N/A,254.65,N/A,N/A,N/A,N/A,N/A,N/A
80076,LIVER FUNCTION BLOOD TEST PANEL,Outpatient,Line,127.69,127.69,12.65,324.50,142.34,89.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.65,N/A,324.50,N/A,N/A,N/A,N/A,N/A,N/A
80156,"CARBAMAZEPINE LEVEL, TOTAL",Outpatient,Line,161.20,161.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80162,"DIGOXIN LEVEL, TOTAL",Outpatient,Line,178.07,178.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80164,"VALPROIC ACID LEVEL, TOTAL",Outpatient,Line,174.82,174.82,10.50,13.54,12.02,N/A,N/A,13.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80175,LAMOTRIGINE LEVEL,Outpatient,Line,241.50,241.5,10.50,10.50,10.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80177,LEVETIRACETAM LEVEL,Outpatient,Line,243.76,243.76,10.50,10.50,10.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80178,LITHIUM LEVEL,Outpatient,Line,95.00,95,62.85,62.85,62.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.85,N/A,N/A,N/A,N/A,N/A,N/A
80185,"PHENYTOIN LEVEL, TOTAL",Outpatient,Line,173.00,173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
80195,SIROLIMUS LEVEL,Outpatient,Line,180.00,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
