Code,Description,Type,Package/Line_Level,Gross charge,Discounted cash price,De-identified min contracted rate,De-identified max contracted rate,Derived contracted rate,1199-Commercial other,Aetna-Medicare Advantage HMO,Aetna-Commercial HMO/POS,Aetna-Commercial PPO/Open Access,Aetna-Commercial other,Empire Health-Commercial other,Empire Health-Commercial PPO/Open Access,BlueCross BlueShield-Commercial other,Beacon Health-Commercial other,Carelon Health-Commercial other,Cigna-Commercial PPO/Open Access,Cigna-Commercial other,Cigna-Commercial HMO/POS,EH Facet-Commercial other,EmblemHealth-Commercial PPO/Open Access,EmblemHealth-Commercial other,EmblemHealth-Commercial HMO/POS,EmblemHealth-Medicaid HMO,EmblemHealth-Medicare Advantage HMO,Empire Health-Commercial HMO/POS,Empire Health-Medicare Advantage HMO,Empire Health-Medicaid HMO,Evernorth-Commercial other,Fidelis-Commercial other,Fidelis-Medicare Advantage HMO,Fidelis-Medicaid HMO,GHI-Commercial other,HealthFirst-Commercial other,HealthFirst-Medicare Advantage HMO,HealthFirst-Medicaid HMO,HealthPlus HP-Medicaid HMO,HealthPlus HP-Commercial other,HealthPlus HP-Medicare Advantage HMO,Humana-Commercial other,Humana-Commercial HMO/POS,Humana-Commercial PPO/Open Access,Meritain Health-Commercial other,Molina-Commercial other,Optum-Commercial other,Oxford-Commercial other,Oxford-Commercial HMO/POS,Tricare-Commercial other,United Healthcare-Commercial other,United Healthcare-Medicare Advantage HMO,United Healthcare-Commercial HMO/POS,United Healthcare-Medicaid HMO,United Healthcare-Commercial PPO/Open Access,Veteran Family-Commercial other
24498,STABILIZATION OF UPPER ARM BONE WITH DEVICE,Outpatient,Line,19729,19729,5127,5127,5127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5127,N/A,N/A,N/A,N/A,N/A
24498,STABILIZATION OF UPPER ARM BONE WITH DEVICE,Outpatient,Package,25726.96,25726.96,5127,5127,5127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5127,N/A,N/A,N/A,N/A,N/A
24515,TREATMENT OF BROKEN MIDDLE PART OF UPPER ARM BONE WITH PLACEMENT OF STABILIZING DEVICE (PLATE/SCREWS),Outpatient,Line,24084.33,24084.33,10588,10588,10588,N/A,N/A,N/A,N/A,N/A,10588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24515,TREATMENT OF BROKEN MIDDLE PART OF UPPER ARM BONE WITH PLACEMENT OF STABILIZING DEVICE (PLATE/SCREWS),Outpatient,Package,26298.28,26298.28,10588,10588,10588,N/A,N/A,N/A,N/A,N/A,10588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24538,PLACEMENT OF STABILIZING DEVICE TO UPPER ARM BROKEN AT ELBOW,Outpatient,Line,6239.2,6239.2,2129.04,10285,5312.15,4822,N/A,4649.5,N/A,N/A,10285,10034.5,9052.12,N/A,N/A,2129.04,N/A,N/A,N/A,N/A,3190.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4305.13,N/A,3311.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3342.75,N/A,N/A,3311.64,N/A,N/A
24538,PLACEMENT OF STABILIZING DEVICE TO UPPER ARM BROKEN AT ELBOW,Outpatient,Package,6239.2,6239.2,2129.04,10285,5312.15,4822,N/A,4649.5,N/A,N/A,10285,10034.5,9052.12,N/A,N/A,2129.04,N/A,N/A,N/A,N/A,3190.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4305.13,N/A,3311.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3342.75,N/A,N/A,3311.64,N/A,N/A
24545,TREATMENT OF UPPER ARM BONE BROKEN AT ELBOW,Outpatient,Line,16049.5,16049.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24545,TREATMENT OF UPPER ARM BONE BROKEN AT ELBOW,Outpatient,Package,17415.75,17415.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24546,TREATMENT OF BROKEN UPPER ARM BONE AT ELBOW WITH EXTENSION,Outpatient,Line,21631.87,21631.87,3223.74,18574.23,10795.32,N/A,N/A,N/A,N/A,N/A,N/A,10588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18574.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3223.74,N/A,N/A
24546,TREATMENT OF BROKEN UPPER ARM BONE AT ELBOW WITH EXTENSION,Outpatient,Package,22051.15,22051.15,3223.74,18574.23,10795.32,N/A,N/A,N/A,N/A,N/A,N/A,10588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18574.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3223.74,N/A,N/A
24565,CLOSED TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW WITH MANIPULATION,Outpatient,Line,808,808,150,150,150,N/A,N/A,N/A,N/A,N/A,N/A,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24565,CLOSED TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW WITH MANIPULATION,Outpatient,Package,29524.32,29524.32,150,150,150,N/A,N/A,N/A,N/A,N/A,N/A,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24575,TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW,Outpatient,Line,10007.67,10007.67,2651.64,10438,5424.57,N/A,N/A,N/A,N/A,N/A,N/A,10438,N/A,N/A,N/A,2651.64,N/A,N/A,N/A,N/A,N/A,6017.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4704,N/A,N/A,N/A,N/A,N/A,3311.64,N/A,N/A
24575,TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW,Outpatient,Package,11664.14,11664.14,2651.64,10438,5424.57,N/A,N/A,N/A,N/A,N/A,N/A,10438,N/A,N/A,N/A,2651.64,N/A,N/A,N/A,N/A,N/A,6017.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4704,N/A,N/A,N/A,N/A,N/A,3311.64,N/A,N/A
24579,TREATMENT OF BROKEN ELBOW,Outpatient,Line,12648,12648,2818.48,10072,6445.24,N/A,N/A,N/A,N/A,N/A,N/A,10072,N/A,N/A,N/A,2818.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24579,TREATMENT OF BROKEN ELBOW,Outpatient,Package,12670.4,12670.4,2818.48,10072,6445.24,N/A,N/A,N/A,N/A,N/A,N/A,10072,N/A,N/A,N/A,2818.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24582,PLACEMENT OF STABILIZING DEVICE FOR BROKEN ELBOW WITH MANIPULATION,Outpatient,Line,7140,7140,3311.64,3311.64,3311.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3311.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24582,PLACEMENT OF STABILIZING DEVICE FOR BROKEN ELBOW WITH MANIPULATION,Outpatient,Package,13133,13133,3311.64,3311.64,3311.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3311.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24586,TREATMENT OF BROKEN OR DISLOCATED UPPER OR FOREARM BONES AT ELBOW,Outpatient,Line,15572,15572,10072,10072,10072,N/A,N/A,N/A,N/A,N/A,10072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24586,TREATMENT OF BROKEN OR DISLOCATED UPPER OR FOREARM BONES AT ELBOW,Outpatient,Package,17322.93,17322.93,10072,10072,10072,N/A,N/A,N/A,N/A,N/A,10072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24600,REPAIR OF DISLOCATED ELBOW,Outpatient,Line,949,949,577.45,577.45,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A
24600,REPAIR OF DISLOCATED ELBOW,Outpatient,Package,2181.79,2181.79,577.45,577.45,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A
24605,REPAIR OF DISLOCATED ELBOW UNDER ANESTHESIA,Outpatient,Line,5558,5558,1920.72,1920.72,1920.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1920.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24605,REPAIR OF DISLOCATED ELBOW UNDER ANESTHESIA,Outpatient,Package,13904.54,13904.54,1920.72,1920.72,1920.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1920.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24620,CLOSED TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW WITH MANIPULATION,Outpatient,Line,7093,7093,300,300,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24620,CLOSED TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW WITH MANIPULATION,Outpatient,Package,12895,12895,300,300,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24635,TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW,Outpatient,Line,12235,12235,4704,10285,7494.5,N/A,N/A,N/A,N/A,N/A,10285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24635,TREATMENT OF BROKEN AND DISLOCATED FOREARM BONES AT ELBOW,Outpatient,Package,12553,12553,4704,10285,7494.5,N/A,N/A,N/A,N/A,N/A,10285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24640,"CLOSED TREATMENT OF DISLOCATED FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION, CHILD",Outpatient,Line,1080.15,1080.15,75,2375,864.49,N/A,N/A,2050,1608.5,N/A,N/A,150,N/A,N/A,N/A,531.41,N/A,N/A,N/A,N/A,556.3,N/A,N/A,N/A,75,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,2375,N/A,236.77,1064,N/A,N/A,572.04,N/A,N/A
24640,"CLOSED TREATMENT OF DISLOCATED FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION, CHILD",Outpatient,Package,3361.4,3361.4,75,2375,864.49,N/A,N/A,2050,1608.5,N/A,N/A,150,N/A,N/A,N/A,531.41,N/A,N/A,N/A,N/A,556.3,N/A,N/A,N/A,75,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,2375,N/A,236.77,1064,N/A,N/A,572.04,N/A,N/A
24650,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Line,988,988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24650,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Package,1460,1460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24655,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION,Outpatient,Line,3099.33,3099.33,100,300,183.33,N/A,N/A,N/A,N/A,N/A,N/A,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24655,CLOSED TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH MANIPULATION,Outpatient,Package,3099.33,3099.33,100,300,183.33,N/A,N/A,N/A,N/A,N/A,N/A,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24665,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Line,10991.43,10991.43,4305.13,4892,4673.04,N/A,N/A,4822,N/A,N/A,4892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4305.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24665,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW,Outpatient,Package,11252.84,11252.84,4305.13,4892,4673.04,N/A,N/A,4822,N/A,N/A,4892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4305.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24666,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH PROSTHESIS,Outpatient,Line,11954,11954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24666,TREATMENT OF BROKEN FOREARM BONE ON THUMB SIDE AT ELBOW WITH PROSTHESIS,Outpatient,Package,17077,17077,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24675,CLOSED TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW WITH MANIPULATION,Outpatient,Line,923,923,577.45,577.45,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24675,CLOSED TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW WITH MANIPULATION,Outpatient,Package,8518.05,8518.05,577.45,577.45,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,577.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24685,TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW,Outpatient,Line,15850.1,15850.1,5241.41,10159.75,7700.58,N/A,N/A,N/A,N/A,N/A,10159.75,N/A,N/A,N/A,N/A,5241.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24685,TREATMENT OF BROKEN FOREARM BONE ON SMALL FINGER SIDE AT ELBOW,Outpatient,Package,16165.26,16165.26,5241.41,10159.75,7700.58,N/A,N/A,N/A,N/A,N/A,10159.75,N/A,N/A,N/A,N/A,5241.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25000,INCISION OR THE TENDON COVERING ON THE TOP SIDE OF THE WRIST,Outpatient,Line,3399.6,3399.6,416.29,6050,3713.44,N/A,N/A,4822,4822,N/A,5598.97,6050,N/A,N/A,N/A,3931.06,N/A,N/A,N/A,N/A,2154.39,6017.59,N/A,N/A,4857,N/A,N/A,N/A,N/A,N/A,1070.94,N/A,416.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2563.5,N/A,N/A,2257.58,N/A,N/A
25000,INCISION OR THE TENDON COVERING ON THE TOP SIDE OF THE WRIST,Outpatient,Package,3399.6,3399.6,416.29,6050,3713.44,N/A,N/A,4822,4822,N/A,5598.97,6050,N/A,N/A,N/A,3931.06,N/A,N/A,N/A,N/A,2154.39,6017.59,N/A,N/A,4857,N/A,N/A,N/A,N/A,N/A,1070.94,N/A,416.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2563.5,N/A,N/A,2257.58,N/A,N/A
25020,"INCISION OF TISSUE OF FOREARM AND/OR WRIST MUSCLE COMPARTMENT ON ONE SIDE OF THE FOREARM TO RELIEVE PRESSURE, WITHOUT REMOVAL OF TISSUE",Outpatient,Line,4338.4,4338.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25020,"INCISION OF TISSUE OF FOREARM AND/OR WRIST MUSCLE COMPARTMENT ON ONE SIDE OF THE FOREARM TO RELIEVE PRESSURE, WITHOUT REMOVAL OF TISSUE",Outpatient,Package,4338.4,4338.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25071,"REMOVAL OF GROWTH UNDER SKIN OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Line,4753.18,4753.18,1512.5,2199.73,1811.88,N/A,N/A,N/A,N/A,N/A,1512.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2199.73,N/A,N/A,N/A,N/A,1918.94,N/A,1616.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25071,"REMOVAL OF GROWTH UNDER SKIN OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Package,5078.18,5078.18,1512.5,2199.73,1811.88,N/A,N/A,N/A,N/A,N/A,1512.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2199.73,N/A,N/A,N/A,N/A,1918.94,N/A,1616.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25073,"REMOVAL OF GROWTH OF MUSCLE OF FOREARM OR WRIST, 3.0 CM OR MORE",Outpatient,Line,6046.14,6046.14,2836.5,6590,4402.83,N/A,N/A,N/A,N/A,N/A,2836.5,3782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
